address,balance,
bcna1rxa2rxw5yfauctf3wtqy6ymqxg5srrfmyxn8ny,548000000,
bcna1q6wutgt57f3cycaex8q0sze53tuc99e05f4que,545000000,
bcna1j9cuhd3lrwsm98dj2hs6wf8t90580c56z5as29,543657211,
bcna1q50hkqt3lx3d9lpsj523n0qj3epr9hfsqx0lpz,536994977.5,
bcna1tdys604vsdmysszzv5f9e8a2gfq9v4qpszfgl3,534875886,
bcna1zzgw0e6qypgzwnhxxk3cpeexasw46nrrdvmw2u,531094160,
bcna14s9g2fyw8ewgnd5dvtt5c3p030yukfyg2pxqc6,530840864,
bcna1em6kw2w2hclwy8aw7w7nz7jlyt4w0hdm4ej9v9,530528316.3,
bcna16uhlhqde5kwevf3hmfxh6mqd4wz68kt4ywsutp,528413895,
bcna14rt5w9u8xn8ty8axa4k5m9g64x8qsedr4286dp,528000000,
bcna159mnrfz7a7mdn8ecvwe6y880jcw9ytkkmnuff7,521608008,
bcna1p2n0d9npwn3lvrhnnar8ljlrmp4maqf2fydr9f,519000000,
bcna13qrvz68fm7k08w58v27swdcuf7u8l5hnq08wdj,515780627.2,
bcna1z3wh4jswamhf2aw0gpg6njg4rxqx2zgqyy7eqd,515731227,
bcna12sn63adtvjk0eannd2ts8zk372hv7uvwk2al8a,514134407,
bcna1ahvc0taf6e352au0qqh0ldq5egzv8j2l7yg6xx,513000000,
bcna1n95mh9fl0kdqqslhg9fejqm5vk9304pu95du8s,511000000,
bcna15y8g4rhct3t524eazza9p8pxmp8aw8wg79yjkx,509300000,
bcna1rj9p4kvhu04kw3fh4lrem87xqtyfnqun36mqhm,509000000,
bcna1l8vz5jpypf6037r7un5mp6q4v8syg6r889pe02,507620052,
bcna1sqm0rm2w52lg07g0v9kynt6zqqghlfvulx6z89,502512562.7,
bcna1ky7aw798y6vdh20fcnpkzehmhza3ycpgu57c6c,502512443.2,
bcna1d83lm0yyx6g687784l7l5srctzg82dmt5dt2ku,501600000,
bcna1ypejmkpfqrqmv5w7cscq874xf8rlggq7599zcu,500000000,
bcna1yt3srpcdfr6xkenx8pgptsgtmwj38ywscx475v,500000000,
bcna1xz4kdpwygkf8pcqzpgjhefx858m9nq8vr205n9,500000000,
bcna107r0ylq95jdantsxr2v376s3mu0ufh6gxz57v7,500000000,
bcna1s2ltwvgjheac9uthpcky000g79d2ttsrhknyl2,500000000,
bcna138xpmak96xwhxqsls8qr7klzdk7pdpng5pdnpk,500000000,
bcna1ctpuxq3z7hs8p8ta0c404tcvy3hrvuz08mutrx,500000000,
bcna1arlxgz25ycj99yq3lc626g2pywr6x7uc2dr7jy,500000000,
bcna1yq8g7javg0n4uczlcw64nmxwf4kc4cyedpvt64,496599950.6,
bcna1gwh87j2zd5r422dqc83wp9cv0sxzxdfr3jshyw,493000000,
bcna15sfx9qfccwrnfp342dh2w8wx2jvfrln4m773qn,488448681,
bcna1faqm24yzk0dunnr99uvszes0shzqcsqe0avlfw,487694500,
bcna10zndc5v5vew9q33phygkgwk6sp6zywkx39ta7l,485000000,
bcna1ly2e5h6zmglu6fzrsjwcjvpx7wjv2tcaa2dkdx,482983712,
bcna13x9ckwpcpxjkswuuwdtde9een9jw9kdp4p8puh,481000000,
bcna182cgzw2ep3ctn8h8t04ay0l4tj5g9vay30zf09,480314208,
bcna14xxvem4lvuenga0mkn6mzzzhgntrgueca00knt,480062236,
bcna1qgssys0tk4rg0xdf4mpjzqdpvscejmtc89u347,480000000,
bcna1824jq7p3xrsvtkmq0jl49pf6ljd7jhds0wf0x0,480000000,
bcna1qkjgpw0w6r0kf4vfpz3z3ppw8r5ryqevrqfe9r,476596488,
bcna1txexnzgpavgk7ncxh2p7weqthsza6n7cvaneef,475436077,
bcna1237dyvth38gr8zkkqpylvxchvzqqkehcj2uzrv,469515549,
bcna1u699zz03fxegdulmd7anx05g3apn90h75yg4ek,466645301,
bcna1zqg753ll6zf85nzml67ure8zqqkpyvw8wkk9uu,465125628.5,
bcna105m8cr6g2ej0zajdw4rt9avl3emdqn9x3878lr,453000000,
bcna1v89s8e6rd8h0sm5h6k2qd4q8m2yehaug2kamj5,452261306.4,
bcna1l5skpzf4ypsn2062j0lr3kaj3asg8uvgunnyta,451215670,
bcna18lz45r3jznse0rxrfn79mxeepwt8kt0ygga6tu,450000000,
bcna1m3k0490tkssh0zj98vdhdyzau0dpx4kvp2uw4t,445000000.5,
bcna1dqvvk4aqk6uhsz44jzt28ttmr6hs39mxrqudxz,444007900,
bcna163ndtplrrpkh2faf2c0y6t9v86llx86qgmznsl,443389270,
bcna15hxq8y8w6hwpjxxzqk63uh97258jv2xdexnj4k,443000000,
bcna120ynu7jqzennwqmhzuxzqhsencnpwa53hqucne,441060000,
bcna1e7r6jqr22f5zneh8dehwgnp3a5nlsr4ltu027f,440000000,
bcna1fe4mgjlacwyt4aj4rupuduaagnt3mvkc0fpgrw,438279917,
bcna19hl5lal3z5hkm9jms0fksduqet66g0vcj56mmg,436000000,
bcna1ypsk6gwukk2ajvm5s4f0h3l63f0735sv4r29y7,434628390,
bcna14eqgrtjzqkg76q6k6thh8xrmf6tea2gvy5z6lg,434193346,
bcna1j74pduq99sd6fns8gylpffxgmvcw6utzcwqt5k,434100000,
bcna1whcsjlcjugldv6mtwcwv5lghzl5r69jlq0r6p0,433796093,
bcna1pu6jnj0d9uk770778yx6qg39x0k0kd0q3fwzcn,426880459.4,
bcna12s55vl3qxfcag2usnt8xyrsj9g2k3t673ekqqe,422201238,
bcna17cx4chfa28dszkc8gsuxnev5835ntcrjyvtgvh,422000000,
bcna1mzputg3yvlwx3zq5dms8p0cjujtut4xmcm5hje,420696969,
bcna193zmtm5mgwvdwkxa7epdtrfs3vs9qjfy8xlkvw,420690000,
bcna1suwk8dcf4retyxkkkm6hxzstzfvrzqp5w3k85d,420000000,
bcna14yzqd0mn0gsttacz45japvu604t6423svc9tfe,420000000,
bcna1ep4mm4ryevf40w0693laqev27f02k920p0en2d,420000000,
bcna1pjd9frrdmupezfyz4c80p2yg84hmasafcejuk6,418261978.9,
bcna1cxgaqvf5u2c2pgunj52px3fpxlq4uus70zfz0s,418242256.6,
bcna18perfd479atcgpqstfh3nkkt34cz20vawhcs6t,414000000,
bcna1x4g20ev6dlc4amnvuq3hn5mmszaf9zkmzc64ra,413562545,
bcna1dx9gsd5l3437g8hj254yxlkczawr7lzpxkkn3h,410874055,
bcna12dunqvvq4dlskpmfj50p7xs90e0ek3vc27xfer,409000000,
bcna1vmq9p3j8nksxvhjf7tdalg3lerjclc4h0ukhdt,407180821,
bcna1jtr8ynjzyuqf4zxxa0xhswzl5gsfydq4r2q7qt,407000000,
bcna1zn6ptel00qs3wzju9ha2pf28y5v0pkcyantvg7,406008730,
bcna16sj797mzmjgmhkna2w45vq0mw70g36e259v8mv,405000000,
bcna1z9tc2ln0cak4p4v3xld567gd4rrpxmdrgmgdh6,402000000,
bcna1cs9njpltnsmqqlhdry2h88cjnhf8wqcalwt9kv,402000000,
bcna1fa75wa2q8k8s6jn6etw9j7606j846gvk58h2a3,400900000,
bcna19tved57edclwqe6gm3uuadk5kymq0uv955xd9t,400000000,
bcna1fhv76rndyr7slhwkkcegk6s8m7kesejgn89cf2,400000000,
bcna15ee7g9cel6n9wr0g324vwuw6dhdlzffcqmllnl,400000000,
bcna14vvdd450x9epjuxq9aadyh2m89l47tarlzmpu4,400000000,
bcna1kg7ez2w3a3safteahcwd28pjpmzhw64u98ht9c,400000000,
bcna1xjapfntlvpz2uf738lud7yvxcutkvk24nfe6ms,399600338.8,
bcna10d4ycemhjx56dgz4j5getz4y2a5dfk8wdn587e,398817706,
bcna1v5yfgn3ry8ve5wtrgmrdsuq60664jysfapscal,398609733,
bcna1hx9aklp2tfvrvj45tleglvkt43834k068sxfk5,397000000,
bcna190dktxa9kxjep3zsvwmywapkk3c4y3vtraqwpl,389600000,
bcna1x24e6ust4dsdtewuh4vcxrqddgjfahz3rhl89v,389173260,
bcna1ugg7v873ahrykl950j93vhyd4trffz35kkal57,383000000,
bcna1md0l7p9wl6akqnkafw0v8yxuvq64xfh4rvqy3w,380694842,
bcna13qg8wcye68jy2pzxlft33kp6q5u846c29yxn7g,378790000,
bcna1nwf8jfu445c760yxy9w3hxn2tdpntcle584zml,378300000,
bcna1wel03397je8kq5hmjzrdvpkg6wrarxeea5qr8m,378000000,
bcna1r7sp8qf07jtj437tcz47jpthlqw3ffthd8wrvy,377000000,
bcna1fcj7ww85n35tgdamasfye6w6xw2f0zldzscaxe,377000000,
bcna1mrhq2r8rmvc4cxnw2srewg8q39p5fm93epxenf,375761500,
bcna1l7t2xupwtv287mds7xwvy7yas59n50l4xlj2zx,375000000,
bcna1u7qw4q44un3cuy2pxm9hw088fp580fzaqya2fp,373000000,
bcna15e2ecw745fyjruqe9uef8d2nlh0cwr0m8w834k,371300000,
bcna1wprw8dgtd572ceje2wqd3x5ry46tz98hak3qjx,371000000,
bcna1ny230gyvnedytt2dmczm240rzfdxr76r8aqpjf,370618754,
bcna1w8k5ef8a2d7cx2tvmdnf4zq6xpzl3c29c2zgrt,360658291.5,
bcna1uhgc9m48waduhn7gx8pskc5u8vdp8lzahdhy0c,359714408,
bcna1uhgc9m48waduhn7gx8pskc5u8vdp8lzahdhy0c,359714408,
bcna1spwct2relsfmqpemh0puktex8xazj0wlsqju80,356000000,
bcna1wp26tsk9d3rxrs2y8mqut5r2ll0cyck0kg3stu,354420000,
bcna186759fxvp2ec63gc266l9e5urqjp5puupl4e26,351500015.5,
bcna18aywlhucxu00mlzp3pg9h3dzjl6nsa25p82268,350000000,
bcna1r0kqks5sslg0x9ek5q6y0frwws5ey7uqp9mkl8,349358193,
bcna1c9mkft0d3sdjm3us883270veuww7qe3yxvazer,344983889,
bcna1s8rkwvrwvht8ecvtxescrus7euwmv9z2nue0n3,344000000,
bcna16sktkgs03rx60acfxlf7wknykmqjzmf59zc6n9,342280010.9,
bcna10xcts3fl2wg9kdhrvcmgv3pfs0nkuy9zw6zp3z,340853652,
bcna123ukgsvda7q702r6l3c2jdfc5fl3d6e8hl7qrw,340000000,
bcna1rqghaeqww3vw38lwglcs72tazgy95t7ugt92l9,339916131,
bcna1ddmmtady24ncs5z8k5tuqyvpcfvxjc6udgjhxl,337000042,
bcna1snfk76yqeg9gcsjnk6gxqzhf29xz7pzqrug30v,333992305,
bcna1va2xq5d9lj5v8aakxawgne3chn9phzwld9yxq4,333700000,
bcna1puvsznn7wlrxkf4ulvfeekg2j8nkmmeznweu45,333000000,
bcna1p06guptkql3eannp5cl5qeqh27xwhzjqsf2093,332210000,
bcna1xzhate9ugcg5nm54yqnr60heeewhljfp650wek,331550000,
bcna1d65jeqw3kvk6kegp9p2q3t358077062v0mfee7,327366551,
bcna15hr8c7wv92d7wllksy06wkz4d5x6826vnq8vq2,326002010,
bcna1242l37paupq0fxcqd8cvnth5x6s6gcczus0lhc,325500000,
bcna1z3x5m5ph5kt283d2xuyrzydazlgruag245lzhe,323000385.8,
bcna12y5pdr0q4clk5jquc0s7ysne37kyg3nej2elp4,321000000,
bcna1xxznmq3a0647kygevplz9ltlu4fzw2uy9utfte,319910000,
bcna1x43ya0grrjerwak582l3uxn9zlpk9n04veygyu,315942775.1,
bcna1vxhywak9u2hm3v40u054cfrq2w87zr24r7ad9m,315275065.2,
bcna1p5rqpj64wlhqlchugtk0uv709r6yapazm3lspe,314560001,
bcna10dukz78udnjn9768z2x8nqzyl75enh99tred2d,313270819,
bcna1665clynlseyqr6htrqac5hfw9evj4ta545w0lc,309430000,
bcna12dt0j9w3hj6ae3523fn7alapcv9ssdrqz9evhs,309000000,
bcna1f6d58lu4nsr6n3vn7c3r3r9296htx9h6w2meyt,307000000,
bcna1dcvlnewq7ktr5kd47755d4x7jvzsn3aendhamh,304055884,
bcna1ny9csk46tsyajf4ulj2wnkaxc8rn0rsan3p05a,301055272.7,
bcna1sn4ezrpk08z9hneany7tymd6qhwpgnclmmnd2q,301000000,
bcna12g2v4a7ej468c023x9f98zl9knddtwq0e4ya82,300000000,
bcna1wuqp2yfewnr4dd9lr6c8tpukg9re6mqwv5hpmk,300000000,
bcna1hxmdw0dq4xzgtlg2xrdv3elg3p6s7uhtucmwmx,300000000,
bcna1lplhrkjy9uxjqt34jcygareksyk5488h8avv0a,300000000,
bcna1g2ccg4t8fuhlnr3q0rp4xwat7csckwfpjxyhek,299000000,
bcna1velpy8g0dy4lfuvhv4x05j70atacxczkeaexk5,298000000,
bcna1nd86lwg7se890hau65eeq6ru9cxunc53ud6dc0,295106577,
bcna1v092chu45cud43lsdhll3daue88tkpz07x2sq5,293707479,
bcna1j368np94pq0l7dslls4cw4pf6wxplr5ccwyerl,291942871,
bcna1urm3hzptkm3s54454efnwm6qnn5uj5k8nxh27c,289535936,
bcna17qg3pf85kj56z8lye25kpwvjx6cgftq02lhjq2,288415625,
bcna1f97dr3n0yzp7xz4dgg4sym3rzuewd69hr9z37w,287546971,
bcna1avtfn2qfzx0ajknazn7lnuzn0thpwk22akcguw,284759302,
bcna1r3efyh2l944tr5armzlwuqwjxl4pns4swed0t5,281000000,
bcna1p5v47xyrthlw2q2drpvynduq6kfxfx9m7x4wl0,280000000,
bcna1360878zq3qxhh9eunw4ua7udmvx47kvs6ph6y6,279000000,
bcna1v3fgacyt5f8lmguvrvtyjqqnpjmw2ncjrl7v6w,278000000,
bcna1jevdtc4ev3r5gys6a8eg398s636t3dwuqhx2el,277419780,
bcna13nhlg7cqspec5e0yv0n6nts3zcmfnc6hwsggty,275000000,
bcna1j3jq465aqsn8r600a2prj4vrp0pfzdhr9ty7ug,275000000,
bcna1k2yl5xgjxlmvywyn07zgs83pzdp803ky4vttf2,275000000,
bcna18k7054nleq7rjdd390cxjup9umfvdsn093mjg9,274000000,
bcna10pe29remy92safn9ju3dq8pyy5tqkhs03hphr2,271238414,
bcna1d4dvtuwe3du9x78q2yljkymcyntlcp9vp32zjp,268361721,
bcna1ynmc0yczrx9n52mj4y2tdh35945xvsne3cjpmh,267600018,
bcna1zaannevnqyyv94uz9eaz7e4nxsh6xtuywea3zd,266000000,
bcna149xu30eqnu5kfl207razavtgtgl6dgxd3zqgah,265000000,
bcna1wfgxpddfcspmwr85vdedupgqutlmkt59ky3tuy,264100000,
bcna1606tx3lkrdqmj0tkrqjqhhrjqqjfcuatvd4cyn,263365531,
bcna1wqpmttcl3yecx9n7fly2nd9qfmax0mrzy0qhy0,260100000,
bcna1gwqkt8rka8kg67x4f0jnsvw4hgv6rejgv9rsyt,260000000,
bcna1fsczk3dj3eqp62qeeg4jcwvg939zwa67kxxmau,260000000,
bcna1jy3ygr6kldcyqcr2yk9z5hen5lgj582773sh0j,260000000,
bcna14hd52jp88uqct90yexx0855n8vd0ta3wvswyf8,258000000,
bcna1rc2v457dfnld7zyezfcpjrg2u5akfpj0xtvtwv,256471919,
bcna16ep8yfsw44g0n3rpjeaet9uv2y0jr5qt9zg59t,255000000,
bcna1usd6fxssg5fkm39pwa05trnmvd240fukjufuwx,255000000,
bcna1v5fq05qx38vgjeagy5k80z2rrfzrfar2nawvcp,254492017,
bcna18av5ucdaq9n523guw6hgy6a7ktp37jtdues6x2,254000000,
bcna1pngdjrrkn8r0a78s7x0ym5vf2dw52l9amqtahr,252000000,
bcna1tv30w6pdmka23ks0mzgjrkk2lhdekhu6zt3wka,252000000,
bcna15v3gafftnkk0wdjdw7w2ttlr38ee29aeuv5nrf,251500000,
bcna10e4jhxvuzwcuvy3gsewnzqlmr6pvnp5d82hssv,251000000,
bcna14pghfarja6a9q93ug9hfsuc7w6fs46kl2kfcv9,251000000,
bcna19md46nr7xk6p3py9jzlhevhfgpvn7fl0f4dwyu,250200000,
bcna1k0lv87rmzdzkj3farmxd9qp7uv666uvre42vpm,250100000,
bcna1vznldgvcw9j4f4w3wd80qkm972fs6pemsmkea2,250000000,
bcna14qdsqe89xe8t8ajtedy68kdj8u7gsp2gg6m7cq,250000000,
bcna1xa5cv3h8ez3u0lxt40qy5rs6cxmc2yfp8puc36,249000000,
bcna12l2pk0vsezx7vrllp5wvjdcl0qfgnjam7jgne6,247026657,
bcna1hpqy79720cqgyvlr2yzwrjhuh68vh2az7qul2p,245069670.4,
bcna1thk3e895cspqemhf6le8yw4tr3ahqm7edq7l9a,243918795.3,
bcna1ed8eahr4mnnz296gjetc3lhj2qlydjkqdt6lzt,242000000,
bcna1t9n78wczyunpkppmwq7xp2uzjsgh3txwpzj0f4,240000000,
bcna10x3egfwwauss9ht3srl6usm6d0p3espaneuqu2,237000000,
bcna1auxvjqksza5x00atmk5fgsvpzlgnfsa6ly0xpp,236000000,
bcna17aj77rmqug878y3kceva493mcujj6w7pqmd6n4,235000000,
bcna19q0alvuqpjwjwwpgd050j843skg5fe63a6j3sy,234446896,
bcna17qc3ms3pcmh0svlu0lkamzw622fdvt6pypk727,233000000,
bcna1kexfcqsdjuyr96ckv7fdqdjdqh06g5yfnp49j8,231000000,
bcna1vlc2wpeqc5fpyfwmxhyrjh45eapfcxp9af5rg0,230700000,
bcna17d0092763mysj7tjn0lphg34wl5qn2lwcx0eem,230168567,
bcna1pa54qmddyzs36ekun2wnv2wkyegjhlrfa75s0v,230000000,
bcna1z0htp7ljnen0vqawz06uzdehtsmw3argx7s87y,230000000,
bcna16mcugkhrt8m30ctrnyfwmdt7gcp0unupafgwez,229908719,
bcna1vqj8du37hwzdc0eyfpews66n65a993xmxwjef6,225000000,
bcna1lpku3pkrg0nwwv3u5p7dljn5tyg7x3gg9e4t3g,225000000,
bcna1qlj2jmxhex5ugnzhg2fwanvyev24zsc2fy2a0f,224440774,
bcna1ht7mzvj64s2wxr66yezh7l0h474rt3w9anrw7d,219800000,
bcna1yzreqd6uzhf5ldp8x9xhgmdhc6r960de93qpsl,218000000,
bcna1ht4unfaey5wfe7x4sdkd68e07heel6fvcye3mu,217830422,
bcna1z5x07m62laz6thm8quanqgvg42gz99s8la7prd,217500000,
bcna1plxajyqwe97ghd4em2xgd39wzvr27aelpcf4hj,215592915.2,
bcna14a9t79dy6a9ukk3ujus50lpuxmvm2zp7v3egee,213000000.4,
bcna1cq8dwur2xk342yyze54yuckyajyfm42lqpvvdn,211500000,
bcna1c8ytgnfppn8z8672vtyc2pxv5u5d9vswvpr76a,211000000,
bcna122hjrmj8k2f0lc0m8nepdysgx9f2gan2qcyp0u,210375528,
bcna13ze97zcysvwxmpu0zpeq7fr5wx44advda9ndz6,210000000,
bcna1hmzk8ngj5zx4gxt80n8z72r50zxvlpk86rnv4a,210000000,
bcna1pptc07q2hc62pkwtt0lyqyye5yexzhl77fsrkf,209995000,
bcna14wku73shx8cc97f8fc89y9wz33upu4jz64d7kq,208000000,
bcna1cfcfj6rkhrndcdg8l99tzgh2m4uwd867knxv34,203030221.2,
bcna1pz4u2kc8w29shkjmrn20sdnzmefsnwe77rdpce,203000000,
bcna19x97h2rg9auafng255gxs0rj4yy57t69w734pk,201867008,
bcna1wx0mksgjpthufn4twu5534xmesf7vtdf8s33e6,201704455,
bcna1zvgyalpnjs0838tzmnk4panj200yjy6aayu0m2,200228159,
bcna1v3868m4rrqsplks5rueg99s4qgw4628y6ne6ye,200075005.8,
bcna1xz3pkz2lmatfc6cn6mnz72nfqfm5mpflrddaqs,200010000,
bcna1zqc6e7ltcg9gnx4cacqxn3x4e20awls75skd4q,200000000.9,
bcna10rvs940stv9sqewnn0ej250uz3lwf8u4264lxk,200000000,
bcna10r7ykd02zs2exhwfkjn9nj05r04e6t307agjfk,200000000,
bcna1nq46h4eka72j8e447mnk0f4ds58nmvl0tfu8kf,200000000,
bcna1l9a8nlsg5n8rxsxt7h3qclvlmazk9dlmhdm7tf,198210004.1,
bcna1gt5jvdtkuuqkupek603lj0wad6z7p54ajs0lzq,195400000,
bcna1sz7frgu4gx428af2ky3jkhqjn5snf4lwxjjcx3,193629244,
bcna1726mgds602ljsf6kdu5cs9uxhnw8a3qy5su54w,190000000,
bcna1mppp30je8y73p5kcc2ej68jywxtjl3g67dp50s,187246197,
bcna1hc06v8mr6aqa4rpfhnwnfe9xjcxemez84q2rfa,186735332,
bcna1l6m875esv6kt8zgjjnh2jj03p49fwpktvwehy7,185929639.5,
bcna1h9jx5wpjp3t20t2ayyfztm3equ0fk2zcyqqqjs,183901642,
bcna1qqg9z5473z4f842c9nddc2942mj82lw80thuf8,181000000,
bcna1dsrgcrmdxu9gxatfqvjfgx34fsvu0yrez3vtpq,180961594,
bcna18g6ghwrtjk90j3l8mc40p2pgzrgs7jv5cppndn,179800000,
bcna1l2mfp4wug0hvdupm5rvxglu6znzsj8xxz3udnx,179275520,
bcna1xvxzrk6exet7lvq99vm3rnyhtlmzrsjkt44mek,177060329,
bcna14emv42zt4r93xe9q6yxsw8a09hceezrjujaw2c,176404945,
bcna1xyde5wrmsjvennx7lhwuu5wl7ygnvyq2yph000,176000000,
bcna1n5qrq3rsuqxg6jqqyqeezvg3v0nl7llfhnun2z,175797630,
bcna1ky7m39mszht0rveq9y0ramqnash6jp5kurwump,175219292,
bcna1e74la04c0544ptfv6q65hu064u27ufg6ed02dv,174240000,
bcna154mg0amy4pw8g4f5rjhefufzfnhnw02xcpgvpd,174000000,
bcna10r0pm48j77wgf2fnkjll7nymkpns4almgelz56,171359998,
bcna1swm2dx9htw5xch0lzsyjp8p5yjhrgeky5082r2,171000000,
bcna1ugwzx4n4ludm3f2tjsp425xtd55rpndu5awnxp,170101275,
bcna1qttmfljc3qcerypthjtxw4a8675xcf9h9r6egg,170000000,
bcna1n84js78qh3n3pdgxgzfjxhrcplwmhqpqkk5lcj,170000000,
bcna12xj2k42lt87ygm3x8wmrtvf349lclfkg7dc0q3,168953325,
bcna1yphyvxcxcstvcczcqfaj3m9hygs8ccafu0gkp4,165092444,
bcna1md56l4zt95f0lve0uur3np49cr58d5u83jgwcd,165000000,
bcna10jn5t0mqfmzyzt7763sny9lyhd52z7rq4kcw96,160402010.1,
bcna134sne96llys4rzxt0jayv0a4wleqk9my9vakqe,160000000,
bcna1n556dxwdgz6u45jza3qpqy4ted0c8wtpel6y6z,157742860,
bcna1d0s2fzgrh8h9kqe5zzve6wp4lqshp8nzp60732,156670000,
bcna1xkdcwxm7ce8zxa80sexkdjfejundlp2d2hqfy2,154669892,
bcna1hxex7rfpw85cla5lkp2vtvmh0eg5u8r6c04vk5,154000000,
bcna15h86s80z69kmprny2y7dufg9p6wfdnyhc7en0n,150946500.2,
bcna1dfudevh0g05wcrw7r0duhh2zej3xqjs8tt9ysx,150000000,
bcna1qf3433awp7zaxxq82kzty6umlz04yg9lmjwaw6,149300000,
bcna19rfqwv3equna5eyypmhrw7yvc0qz0y9mthkgqa,149000000,
bcna1fvkn25shdcrk4d8cc7tvwf6zyuqj0etp4r8gps,149000000,
bcna1h0578jhnzxqayhc3ntv3fmudpn3j0yy82vzheg,149000000,
bcna1ra0klgl3ttqj2zm8396yqyufs5ftjgj40zakzv,148134470,
bcna183sx3phehcyt3n4gc75pcdfd9enjsfxhn5lcel,148045079.1,
bcna16vg279vhgempqyl8q5pr03fpqz7d7f0578a0f4,147351726.4,
bcna1kxz9ysefzdvxal86jhnprnpnfz5aymrwhk8kfz,146000000,
bcna1s5xlh0mwlycwel4syke20x9md9777fu8nep936,145005025.1,
bcna1rtjqaf4m587n768kve9h3rmkdupghcpxgfh7cz,145000000,
bcna1q4z5er3l664s3jxcwlhgpdc73g53z94p5azsht,140900000,
bcna1dx686pl2x8e5768v5typznq7cgzm6ng74z94dw,140470000,
bcna1xcmd5ap6qg7pnpssuelncpwvzzywqs5ec7sfqj,140190193,
bcna1j293khpagez8fem400549f6qmd37l7pwgdtsak,138407267,
bcna1epuj7y8wruqnnpyrak5x2mxznrqgz4s9j7jekn,138253742,
bcna1w68sqty80mm55w2qpp46d95d5rgl9ecrge2trg,137784902.3,
bcna184wap298zlfsq4adqn2t3tzgdzmqyxql2jlejy,136200000,
bcna1m3aqnkj3khf3udg3902day5y7utlr6a28sejcr,135000000,
bcna1r4efjn2zw2np7mmmcqlevv3z2gxlankvajhnaf,134673367.1,
bcna1r4efjn2zw2np7mmmcqlevv3z2gxlankvajhnaf,134673367.1,
bcna1l97vh5wfrg783ts2mdm9ctkmhjhc8envzjuy4a,133000000,
bcna106v0dgp92mwgerjph7aw84wwkutzuq4zpfkuy9,132500000,
bcna15cx3a0fc3mxnd84fxlzpwzah9fu47sd9e3nftx,130431584,
bcna1vghffyx5hyg963ak0ls9tkueensram9wx9adjc,130000000,
bcna1daazxlfywsqjkyhtlms8ngaxr6ke3cgrduhw0x,130000000,
bcna1qnvxvm297zq5gz36shqa7dkpdrhp7xrhptprfn,128000000,
bcna1uh7qk3mxa0hd4f3rr55rq6jty8szf3he3tqj2k,128000000,
bcna1sc6jpnyclle0fgqtkx8kwx34kk4nc5pp0x8h3d,126666823,
bcna17uvfrlsssmxyuyxtxv65r3dsrztntd0gzjujgh,124423913.6,
bcna1yucarpaa5p8xms6k5sfwxqv4a7lnpdrn5f2w9v,124165829.1,
bcna19tm2nnw960kwjdd2y48cvce93z8wjz4a7hdaqx,122386328,
bcna1lee2t2ndd3w2t6rqftkzx3ltl0ty9zh2sdnfws,122000000,
bcna1jfr0qw856llc2j7jdw4xv8ukafmygmushx8spw,121671817,
bcna1k3zhx2vn7s24wnf2456frnc7wcrjnw7weq7t60,120100000,
bcna1y8s9maf6r9y936x3gccns3q93qgh5tu0kauvdm,120000000,
bcna1d04wjw2sj02avu9hcytv5m6wwszr2tpge2nrl4,120000000,
bcna1fnu8j0flhzkvww9ydk77u7fqaa4fltsa70w402,119900000,
bcna1fnu8j0flhzkvww9ydk77u7fqaa4fltsa70w402,119900000,
bcna1gtukyuw0fctt3f5f234u46x3pcplas0np7q84r,118966897,
bcna1h4w509ewf0wh6m3d9fqyak9z45m9lrqsklqt0n,118500009,
bcna1z7trpse5s9d70y5hgnc2rhlhjwy3dkkudcdn7d,118090000,
bcna1gqcsp5u2j3uew074en3jv8ekcn9y0xssug4ms5,118000000,
bcna1pk2gla36u5k32729u3djayhzcds86e3z60qcjm,117085427.1,
bcna1adlsg30kqexsrsqq6ksj4dcqmqu0fhzk9guqtm,117000000,
bcna19s5vme4j6sgdagq9p0hywtcr3vftar2ehv8628,116000000,
bcna15xjkhlhlnrppfj479zn3enxaj0ay6hz2yze2ax,116000000,
bcna18ttqq4rl6pfgh0dzpj2tsfjz88gcfder7lexzg,113000000,
bcna1kh7fhw44cvrmxjva48wy5jlhss9yzhfg8qykq6,112500000,
bcna15qqeu3mj4y4f0wu5758ym592n4aghynx6z9yxm,112000000,
bcna160wdvp32nwrj8nqvdyvgn84vq8mvd8dv66wl2a,112000000,
bcna1m38dd2v4u2ecp9wvvx7uu4ankn5mlv5q3ens59,112000000,
bcna1pspu8nhc8clxmrw939ujsutycz8k6tssn470d8,111910000,
bcna1l7zrhqfgzr7tesfkeaeresun2w0v6zumys5l3x,111804294,
bcna1yyc7vmzy9w2g79gswz9cx845hh7l275cqk3e98,111669407.5,
bcna16a8y5lj6rs2eafk7c07mamf98h3nnv26le4782,111526922,
bcna19cxnxqndx8pla94xl2cu283mgs88jn902gv4vy,111000000,
bcna12jpm5ka5xgnpg03nw8hcyqg29kf7up50fzhwkn,111000000,
bcna103j9kd2xnpt30m6wtpcldlpvy3ge8watnh9t6j,111000000,
bcna1kr8hhh6awm06500cm775nn4r7kk5y6pppgfz3l,111000000,
bcna1sklpnj0v73d4x7xqe8g8dj3kk4w3e53y6lsldz,110658411.2,
bcna1xkv494sduqkpadwesqlsp6069yepsj58wqgjnc,110482389.7,
bcna13dpeesz6n4gmljx98hh3k28vlskk5r28w5etzr,110301672,
bcna1lt08nw7ma4pdm8pzw59r0l2txnpm76vguy4fsz,110050251.4,
